url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@glamwithstella/video/7367610384645180715,So excitedddd 🤭  • • • #grwm #getreadywithme #datenight #makeup #make...,#grwm #getreadywithme #datenight #makeup #makeupartist #mua #makeuplover #smokeyeye #goingout #makeuptutorial #makeuproutine,1500000,31900,541.0,8131997.9330373155
https://www.tiktok.com/@rubysdailygrwms/video/7559959664532688158,hi guys sorry this is sooo short but trust next week I’ll be on my Gr...,#grwm #school #fypp #iwanttogoviral #viral,58100,4426,527.0,4053097.282097999
https://www.tiktok.com/@iampresleefaith/video/7488056566307032366,get ready with me!! | #fyp #foryou #presleefaith #grwm #routine #jesu...,#fyp #foryou #presleefaith #grwm #routine #jesuslovesyou #aesthetic #getreadywithme #goviral,4300000,451800,232.4,12014391.604434222
https://www.tiktok.com/@grwmia.o/video/7347787333741169963,grwm for school #grwm #grwmroutine #skincare #school ,#grwm #grwmroutine #skincare #school,1700000,92600,120.0,32521908.468998086
https://www.tiktok.com/@vixxctoria/video/7499861013328645381,grwm!💓 -  products used: •@ELEMIS facial pads •@Caudalie Priemier Cru...,#skincare #makeup #grwm #getreadywithme #getdressedwithme #gdwm #fashion #ootd #school #sephora #schoolgrwm #pink #aesthetic #grwmforschool #morning #vlog #routine #grwmroutine,3000000,397200,109.60000000000001,42021399.85810014
https://www.tiktok.com/@giaroseofficial10/video/7548522737220816183,"Grwm🩷 if you have any questions with the products are, I’ll answer in...",#fyp #trending #viral #grwm,893900,87700,429.20000000000005,21568511.284317777
https://www.tiktok.com/@laurenkkim0/video/7534810316614520095,doesn’t feel real #firstdayofschool #backtoschool #senior #grwm #rela...,#firstdayofschool #backtoschool #senior #grwm #relatable,1800000,308000,253.0,30325700.66125335
https://www.tiktok.com/@gisellecantuuuuu/video/7440327090630561070,Volume up 😝 #htx #fyp #asmr #silentgrwm #grwm #makeup #makeuptutorial...,#htx #fyp #asmr #silentgrwm #grwm #makeup #makeuptutorial #grwmroutine #trending #viral #houston #toofaced #elfcosmetics #makeuphacks #eyebrows #asmrsounds #selflove #10k,2900000,306200,95.4,2491574.8992960756
https://www.tiktok.com/@kozinx/video/7550769507225144598,#ootd #grwm ,#ootd #grwm,5500000,453400,53.400000000000006,101758908.13025308
https://www.tiktok.com/@nataliireynoldss/video/7555633199758478622,IM SO LATE FOR SCHOOL 😩 #fyp #grwm #makeup #school #nataliereynolds,#fyp #grwm #makeup #school #nataliereynolds,8600000,265900,788.8000000000001,9289273.140041888
https://www.tiktok.com/@its_lola.winters/video/7559322467488042254,GRWM to go to dinner with my bf,,4200000,462200,429.40000000000003,51178333.08604268
https://www.tiktok.com/@lisi.shops/video/7367120804712123690,💐🫶🏼🎀 #grwmvlog #grwmvlog #grwmforschool   #ootd #ootds #outfit #outfi...,#grwmvlog #grwmvlog #grwmforschool #ootd #ootds #outfit #outfitoftheday #outfitoftheweek #grwm #grwms #dress #fashion #fashiontiktok #grwmacc #fashionacc #grwm_aesthetics #preppy #preppygrwm #grwmaccount #grwmaccounts #haul #hauls #haulacc #haulaccounts #transition #dresstransition #getreadywithme #grwmhair #bows #trendy #dayinmylife #dayinthelife #prom,4800000,336500,313.0,6910782.174350813
https://www.tiktok.com/@bellavvgrwm/video/7491691584266702111,grwm acc tips #grwm #getready #makeup #aesthetic #girly #howto #tips ...,#grwm #getready #makeup #aesthetic #girly #howto #tips #account #fyp #foryou #viraltiktok #vira,1100000,171200,249.0,4890702.57493076
https://www.tiktok.com/@bayakacem1/video/7506933185888980280,#explore #fyp #videoviral #trendingvideo #first #grwm #makeup #skinca...,#explore #fyp #videoviral #trendingvideo #first #grwm #makeup #skincare #stitch,2500000,103300,226.8,15999047.330514269
https://www.tiktok.com/@thelukewehry/video/7480922534205001006,good morning from south Florida :)  GRWM  ☀️🌴🐚 - - - - - #florida #sp...,#florida #springbreak #southflorida #fortlaud #grwm #morningroutine #goodmorning #lifestyle #beach #lyfe #aesthetic #health #fit #routine,55200,2674,61.800000000000004,355612161.89005154
https://www.tiktok.com/@glambby_/video/7569836640961678623,🫧🪄GRWM🩷✨(using the @r.e.m. beauty x @Wicked: For Good makeup collecti...,#makeup #makeuptutorial #grwm #grwmroutine #grwmmakeup,3300000,150600,49.800000000000004,66078513.89406336
https://www.tiktok.com/@kaitlynj101/video/7478768223702338858,feeling a little sleepy today😴still gotta go to class!🤭🩷 #grwm #morni...,#grwm #morning #routine #morningroutine #skincare #hairstyle #aesthetic #asmr #vlog #diml #college #universityofalabama #foryou #fyp #inspo #cleangirl #itgirl #productive #slickback,543600,65800,260.40000000000003,4204398.387821102
